Date,Hour,DryBulb,DewPnt,SYSLoad,NumDate
2005-12-08 00:00:00.0,16,31,6,17597,7.33E+05
2005-12-08 00:00:00.0,17,30,6,19059,7.33E+05
2005-12-08 00:00:00.0,18,28,7,20438,7.33E+05
2005-12-08 00:00:00.0,19,25,7,20429,7.33E+05
2005-12-08 00:00:00.0,20,25,7,20163,7.33E+05
2005-12-08 00:00:00.0,21,24,7,19499,7.33E+05
2005-12-08 00:00:00.0,22,22,8,18350,7.33E+05
2005-12-08 00:00:00.0,23,22,9,16633,7.33E+05
2005-12-08 00:00:00.0,24,22,9,15054,7.33E+05
2005-12-09 00:00:00.0,1,22,10,13788,7.33E+05
2005-12-09 00:00:00.0,2,22,11,13188,7.33E+05
2005-12-09 00:00:00.0,3,23,10,12950,7.33E+05
2005-12-09 00:00:00.0,4,24,12,12885,7.33E+05
2005-12-09 00:00:00.0,5,25,13,13189,7.33E+05
2005-12-09 00:00:00.0,6,23,17,14336,7.33E+05
2005-12-09 00:00:00.0,7,23,20,16251,7.33E+05
2005-12-09 00:00:00.0,8,23,22,17714,7.33E+05
2005-12-09 00:00:00.0,9,24,22,18335,7.33E+05
2005-12-09 00:00:00.0,10,26,24,18922,7.33E+05
2005-12-09 00:00:00.0,11,27,24,19278,7.33E+05
2005-12-09 00:00:00.0,12,28,26,19427,7.33E+05
2005-12-09 00:00:00.0,13,29,27,19301,7.33E+05
2005-12-09 00:00:00.0,14,29,27,19013,7.33E+05
2005-12-09 00:00:00.0,15,29,25,18677,7.33E+05
2005-12-09 00:00:00.0,16,30,24,18327,7.33E+05
2005-12-09 00:00:00.0,17,30,23,19152,7.33E+05
2005-12-09 00:00:00.0,18,31,23,20322,7.33E+05
2005-12-09 00:00:00.0,19,31,22,20004,7.33E+05
2005-12-09 00:00:00.0,20,30,22,19290,7.33E+05
2005-12-09 00:00:00.0,21,30,21,18521,7.33E+05
2005-12-09 00:00:00.0,22,29,21,17404,7.33E+05
2005-12-09 00:00:00.0,23,29,20,16037,7.33E+05
2005-12-09 00:00:00.0,24,28,19,14410,7.33E+05
2005-12-10 00:00:00.0,1,28,18,13354,7.33E+05
2005-12-10 00:00:00.0,2,27,18,12802,7.33E+05
2005-12-10 00:00:00.0,3,25,17,12483,7.33E+05
2005-12-10 00:00:00.0,4,25,18,12389,7.33E+05
2005-12-10 00:00:00.0,5,24,18,12513,7.33E+05
2005-12-10 00:00:00.0,6,23,18,13084,7.33E+05
2005-12-10 00:00:00.0,7,24,18,13965,7.33E+05
2005-12-10 00:00:00.0,8,24,18,14916,7.33E+05
2005-12-10 00:00:00.0,9,24,19,15899,7.33E+05
2005-12-10 00:00:00.0,10,27,20,16336,7.33E+05
2005-12-10 00:00:00.0,11,29,21,16290,7.33E+05
2005-12-10 00:00:00.0,12,31,22,16001,7.33E+05
2005-12-10 00:00:00.0,13,33,23,15607,7.33E+05
2005-12-10 00:00:00.0,14,34,23,15358,7.33E+05
2005-12-10 00:00:00.0,15,35,23,15316,7.33E+05
2005-12-10 00:00:00.0,16,35,23,15713,7.33E+05
2005-12-10 00:00:00.0,17,34,24,17287,7.33E+05
2005-12-10 00:00:00.0,18,34,24,18364,7.33E+05
2005-12-10 00:00:00.0,19,33,23,18085,7.33E+05
2005-12-10 00:00:00.0,20,32,23,17612,7.33E+05
2005-12-10 00:00:00.0,21,31,23,17081,7.33E+05
2005-12-10 00:00:00.0,22,31,23,16359,7.33E+05
2005-12-10 00:00:00.0,23,30,22,15242,7.33E+05
2005-12-10 00:00:00.0,24,29,22,13987,7.33E+05
2005-12-11 00:00:00.0,1,28,23,12946,7.33E+05
2005-12-11 00:00:00.0,2,29,23,12280,7.33E+05
2005-12-11 00:00:00.0,3,30,24,11986,7.33E+05
2005-12-11 00:00:00.0,4,29,24,11883,7.33E+05
2005-12-11 00:00:00.0,5,27,22,11938,7.33E+05
2005-12-11 00:00:00.0,6,26,22,12261,7.33E+05
2005-12-11 00:00:00.0,7,25,21,12873,7.33E+05
2005-12-11 00:00:00.0,8,24,21,13675,7.33E+05
2005-12-11 00:00:00.0,9,23,20,14663,7.33E+05
2005-12-11 00:00:00.0,10,27,23,15227,7.33E+05
2005-12-11 00:00:00.0,11,32,23,15388,7.33E+05
2005-12-11 00:00:00.0,12,34,22,15382,7.33E+05
2005-12-11 00:00:00.0,13,36,20,15279,7.33E+05
2005-12-11 00:00:00.0,14,37,20,15040,7.33E+05
2005-12-11 00:00:00.0,15,37,19,14945,7.33E+05
2005-12-11 00:00:00.0,16,37,19,15393,7.33E+05
2005-12-11 00:00:00.0,17,36,19,17294,7.33E+05
2005-12-11 00:00:00.0,18,35,20,18620,7.33E+05
2005-12-11 00:00:00.0,19,34,20,18656,7.33E+05
2005-12-11 00:00:00.0,20,32,21,18372,7.33E+05
2005-12-11 00:00:00.0,21,31,21,17815,7.33E+05
2005-12-11 00:00:00.0,22,31,21,16625,7.33E+05
2005-12-11 00:00:00.0,23,30,22,15067,7.33E+05
2005-12-11 00:00:00.0,24,29,22,13632,7.33E+05
2005-12-12 00:00:00.0,1,28,22,12683,7.33E+05
2005-12-12 00:00:00.0,2,28,22,12193,7.33E+05
2005-12-12 00:00:00.0,3,28,22,12027,7.33E+05
2005-12-12 00:00:00.0,4,28,23,12023,7.33E+05
2005-12-12 00:00:00.0,5,28,23,12404,7.33E+05
2005-12-12 00:00:00.0,6,28,23,13667,7.33E+05
2005-12-12 00:00:00.0,7,29,24,16058,7.33E+05
2005-12-12 00:00:00.0,8,29,23,17399,7.33E+05
2005-12-12 00:00:00.0,9,29,23,17563,7.33E+05
2005-12-12 00:00:00.0,10,30,24,17512,7.33E+05
2005-12-12 00:00:00.0,11,32,24,17557,7.33E+05
2005-12-12 00:00:00.0,12,34,21,17510,7.33E+05
2005-12-12 00:00:00.0,13,34,21,17319,7.33E+05
2005-12-12 00:00:00.0,14,36,21,17247,7.33E+05
2005-12-12 00:00:00.0,15,35,20,17174,7.33E+05
2005-12-12 00:00:00.0,16,35,19,17508,7.33E+05
2005-12-12 00:00:00.0,17,34,18,19075,7.33E+05
2005-12-12 00:00:00.0,18,31,18,20463,7.33E+05
2005-12-12 00:00:00.0,19,30,16,20518,7.33E+05
2005-12-12 00:00:00.0,20,28,15,20111,7.33E+05
2005-12-12 00:00:00.0,21,27,14,19439,7.33E+05
2005-12-12 00:00:00.0,22,25,14,18247,7.33E+05
2005-12-12 00:00:00.0,23,23,13,16427,7.33E+05
2005-12-12 00:00:00.0,24,22,12,14668,7.33E+05
2005-12-13 00:00:00.0,1,21,11,13770,7.33E+05
2005-12-13 00:00:00.0,2,19,10,13167,7.33E+05
2005-12-13 00:00:00.0,3,18,8,13031,7.33E+05
2005-12-13 00:00:00.0,4,16,6,13103,7.33E+05
2005-12-13 00:00:00.0,5,14,5,13498,7.33E+05
2005-12-13 00:00:00.0,6,13,4,14806,7.33E+05
2005-12-13 00:00:00.0,7,12,2,17203,7.33E+05
2005-12-13 00:00:00.0,8,11,1,18698,7.33E+05
2005-12-13 00:00:00.0,9,11,1,18860,7.33E+05
2005-12-13 00:00:00.0,10,13,2,18838,7.33E+05
2005-12-13 00:00:00.0,11,15,2,18724,7.33E+05
2005-12-13 00:00:00.0,12,17,2,18564,7.33E+05
2005-12-13 00:00:00.0,13,18,1,18177,7.33E+05
2005-12-13 00:00:00.0,14,20,2,18126,7.33E+05
2005-12-13 00:00:00.0,15,20,2,18044,7.33E+05
2005-12-13 00:00:00.0,16,20,1,18314,7.33E+05
2005-12-13 00:00:00.0,17,19,1,20029,7.33E+05
2005-12-13 00:00:00.0,18,18,0,21545,7.33E+05
2005-12-13 00:00:00.0,19,17,0,21563,7.33E+05
2005-12-13 00:00:00.0,20,16,0,21171,7.33E+05
2005-12-13 00:00:00.0,21,14,-1,20575,7.33E+05
2005-12-13 00:00:00.0,22,13,-1,19443,7.33E+05
2005-12-13 00:00:00.0,23,12,-1,17626,7.33E+05
2005-12-13 00:00:00.0,24,10,-2,15992,7.33E+05
2005-12-14 00:00:00.0,1,10,-2,14820,7.33E+05
2005-12-14 00:00:00.0,2,9,-3,14265,7.33E+05
2005-12-14 00:00:00.0,3,9,-3,14085,7.33E+05
2005-12-14 00:00:00.0,4,8,-4,14121,7.33E+05
2005-12-14 00:00:00.0,5,7,-4,14511,7.33E+05
2005-12-14 00:00:00.0,6,7,-4,15699,7.33E+05
2005-12-14 00:00:00.0,7,6,-5,18185,7.33E+05
2005-12-14 00:00:00.0,8,5,-5,19523,7.33E+05
2005-12-14 00:00:00.0,9,7,-4,19539,7.33E+05
2005-12-14 00:00:00.0,10,10,-3,19555,7.33E+05
2005-12-14 00:00:00.0,11,13,-2,19308,7.33E+05
2005-12-14 00:00:00.0,12,17,-1,19064,7.33E+05
2005-12-14 00:00:00.0,13,19,-1,18813,7.33E+05
2005-12-14 00:00:00.0,14,21,-1,18638,7.33E+05
2005-12-14 00:00:00.0,15,22,0,18453,7.33E+05
2005-12-14 00:00:00.0,16,22,0,18695,7.33E+05
2005-12-14 00:00:00.0,17,21,0,20225,7.33E+05
2005-12-14 00:00:00.0,18,19,0,21726,7.33E+05
2005-12-14 00:00:00.0,19,17,0,21733,7.33E+05
2005-12-14 00:00:00.0,20,16,0,21359,7.33E+05
2005-12-14 00:00:00.0,21,15,0,20818,7.33E+05
2005-12-14 00:00:00.0,22,14,0,19752,7.33E+05
2005-12-14 00:00:00.0,23,13,0,17912,7.33E+05
2005-12-14 00:00:00.0,24,11,-1,16079,7.33E+05
2005-12-15 00:00:00.0,1,13,-1,14889,7.33E+05
2005-12-15 00:00:00.0,2,9,-2,14427,7.33E+05
2005-12-15 00:00:00.0,3,9,-1,14281,7.33E+05
2005-12-15 00:00:00.0,4,9,-2,14343,7.33E+05
2005-12-15 00:00:00.0,5,9,-3,14671,7.33E+05
2005-12-15 00:00:00.0,6,7,-3,15922,7.33E+05
2005-12-15 00:00:00.0,7,7,-3,18357,7.33E+05
2005-12-15 00:00:00.0,8,7,-3,19659,7.33E+05
2005-12-15 00:00:00.0,9,8,-3,19736,7.33E+05
2005-12-15 00:00:00.0,10,12,-2,19536,7.33E+05
2005-12-15 00:00:00.0,11,15,0,19193,7.33E+05
2005-12-15 00:00:00.0,12,20,1,18840,7.33E+05
2005-12-15 00:00:00.0,13,22,2,18461,7.33E+05
2005-12-15 00:00:00.0,14,24,1,18246,7.33E+05
2005-12-15 00:00:00.0,15,26,1,18105,7.33E+05
2005-12-15 00:00:00.0,16,26,1,18370,7.33E+05
2005-12-15 00:00:00.0,17,27,2,19937,7.33E+05
2005-12-15 00:00:00.0,18,26,4,21117,7.33E+05
2005-12-15 00:00:00.0,19,25,4,21010,7.33E+05
2005-12-15 00:00:00.0,20,25,5,20529,7.33E+05
2005-12-15 00:00:00.0,21,24,8,19881,7.33E+05
2005-12-15 00:00:00.0,22,25,8,18748,7.33E+05
2005-12-15 00:00:00.0,23,25,9,16934,7.33E+05
2005-12-15 00:00:00.0,24,25,11,15130,7.33E+05
2005-12-16 00:00:00.0,1,25,14,13946,7.33E+05
2005-12-16 00:00:00.0,2,26,20,13369,7.33E+05
2005-12-16 00:00:00.0,3,27,20,13063,7.33E+05
2005-12-16 00:00:00.0,4,29,23,13004,7.33E+05
2005-12-16 00:00:00.0,5,30,25,13299,7.33E+05
2005-12-16 00:00:00.0,6,31,27,14313,7.33E+05
2005-12-16 00:00:00.0,7,31,29,16152,7.33E+05
2005-12-16 00:00:00.0,8,33,31,17777,7.33E+05
2005-12-16 00:00:00.0,9,35,33,18552,7.33E+05
2005-12-16 00:00:00.0,10,35,34,18878,7.33E+05
2005-12-16 00:00:00.0,11,38,36,19053,7.33E+05
2005-12-16 00:00:00.0,12,38,37,18983,7.33E+05
2005-12-16 00:00:00.0,13,39,38,18671,7.33E+05
2005-12-16 00:00:00.0,14,40,38,18376,7.33E+05
2005-12-16 00:00:00.0,15,40,37,18020,7.33E+05
2005-12-16 00:00:00.0,16,39,36,17999,7.33E+05
2005-12-16 00:00:00.0,17,37,33,19209,7.33E+05
2005-12-16 00:00:00.0,18,35,31,20076,7.33E+05
2005-12-16 00:00:00.0,19,35,31,19756,7.33E+05
2005-12-16 00:00:00.0,20,35,29,19122,7.33E+05
2005-12-16 00:00:00.0,21,35,28,18420,7.33E+05
2005-12-16 00:00:00.0,22,34,28,17445,7.33E+05
2005-12-16 00:00:00.0,23,34,28,16053,7.33E+05
2005-12-16 00:00:00.0,24,32,27,14471,7.33E+05
2005-12-17 00:00:00.0,1,32,26,13336,7.33E+05
2005-12-17 00:00:00.0,2,32,26,12702,7.33E+05
2005-12-17 00:00:00.0,3,31,25,12353,7.33E+05
2005-12-17 00:00:00.0,4,30,24,12246,7.33E+05
2005-12-17 00:00:00.0,5,29,24,12354,7.33E+05
2005-12-17 00:00:00.0,6,29,23,12848,7.33E+05
2005-12-17 00:00:00.0,7,29,23,13775,7.33E+05
2005-12-17 00:00:00.0,8,27,21,14787,7.33E+05
2005-12-17 00:00:00.0,9,28,21,15900,7.33E+05
2005-12-17 00:00:00.0,10,30,21,16396,7.33E+05
2005-12-17 00:00:00.0,11,32,21,16401,7.33E+05
2005-12-17 00:00:00.0,12,34,21,16201,7.33E+05
2005-12-17 00:00:00.0,13,36,20,15798,7.33E+05
2005-12-17 00:00:00.0,14,36,20,15514,7.33E+05
2005-12-17 00:00:00.0,15,37,20,15346,7.33E+05
2005-12-17 00:00:00.0,16,37,19,15563,7.33E+05
2005-12-17 00:00:00.0,17,35,19,17180,7.33E+05
2005-12-17 00:00:00.0,18,33,19,18528,7.33E+05
2005-12-17 00:00:00.0,19,31,19,18396,7.33E+05
2005-12-17 00:00:00.0,20,31,19,17913,7.33E+05
2005-12-17 00:00:00.0,21,30,19,17474,7.33E+05
2005-12-17 00:00:00.0,22,28,19,16799,7.33E+05
2005-12-17 00:00:00.0,23,26,18,15752,7.33E+05
2005-12-17 00:00:00.0,24,25,18,14560,7.33E+05
2005-12-18 00:00:00.0,1,25,18,13429,7.33E+05
2005-12-18 00:00:00.0,2,25,18,12741,7.33E+05
2005-12-18 00:00:00.0,3,25,18,12431,7.33E+05
2005-12-18 00:00:00.0,4,24,18,12288,7.33E+05
2005-12-18 00:00:00.0,5,24,18,12345,7.33E+05
2005-12-18 00:00:00.0,6,24,18,12635,7.33E+05
2005-12-18 00:00:00.0,7,24,18,13217,7.33E+05
2005-12-18 00:00:00.0,8,24,17,13991,7.33E+05
2005-12-18 00:00:00.0,9,24,17,15103,7.33E+05
2005-12-18 00:00:00.0,10,24,18,15831,7.33E+05
2005-12-18 00:00:00.0,11,27,19,16078,7.33E+05
2005-12-18 00:00:00.0,12,30,21,16118,7.33E+05
2005-12-18 00:00:00.0,13,31,20,15925,7.33E+05
2005-12-18 00:00:00.0,14,33,20,15630,7.33E+05
2005-12-18 00:00:00.0,15,33,20,15418,7.33E+05
2005-12-18 00:00:00.0,16,34,20,15623,7.33E+05
2005-12-18 00:00:00.0,17,33,20,17337,7.33E+05
2005-12-18 00:00:00.0,18,31,19,18868,7.33E+05
2005-12-18 00:00:00.0,19,30,19,18988,7.33E+05
2005-12-18 00:00:00.0,20,30,19,18818,7.33E+05
2005-12-18 00:00:00.0,21,27,19,18324,7.33E+05
2005-12-18 00:00:00.0,22,27,18,17273,7.33E+05
2005-12-18 00:00:00.0,23,26,18,15705,7.33E+05
2005-12-18 00:00:00.0,24,25,18,14223,7.33E+05
2005-12-19 00:00:00.0,1,26,18,13179,7.33E+05
2005-12-19 00:00:00.0,2,26,18,12683,7.33E+05
2005-12-19 00:00:00.0,3,27,18,12484,7.33E+05
2005-12-19 00:00:00.0,4,25,19,12507,7.33E+05
2005-12-19 00:00:00.0,5,24,19,12907,7.33E+05
2005-12-19 00:00:00.0,6,23,18,14173,7.33E+05
2005-12-19 00:00:00.0,7,24,18,16539,7.33E+05
2005-12-19 00:00:00.0,8,25,19,18019,7.33E+05
2005-12-19 00:00:00.0,9,26,18,18373,7.33E+05
2005-12-19 00:00:00.0,10,27,19,18346,7.33E+05
2005-12-19 00:00:00.0,11,29,19,18283,7.33E+05
2005-12-19 00:00:00.0,12,30,19,18141,7.33E+05
2005-12-19 00:00:00.0,13,30,17,17964,7.33E+05
2005-12-19 00:00:00.0,14,31,16,17878,7.33E+05
2005-12-19 00:00:00.0,15,30,14,17744,7.33E+05
2005-12-19 00:00:00.0,16,30,11,17947,7.33E+05
2005-12-19 00:00:00.0,17,29,11,19582,7.33E+05
2005-12-19 00:00:00.0,18,27,10,21157,7.33E+05
2005-12-19 00:00:00.0,19,26,11,21159,7.33E+05
2005-12-19 00:00:00.0,20,25,11,20811,7.33E+05
2005-12-19 00:00:00.0,21,25,11,20133,7.33E+05
2005-12-19 00:00:00.0,22,24,11,18919,7.33E+05
2005-12-19 00:00:00.0,23,23,11,17081,7.33E+05
2005-12-19 00:00:00.0,24,23,11,15222,7.33E+05
2005-12-20 00:00:00.0,1,22,10,14018,7.33E+05
2005-12-20 00:00:00.0,2,22,10,13498,7.33E+05
2005-12-20 00:00:00.0,3,22,11,13266,7.33E+05
2005-12-20 00:00:00.0,4,21,10,13275,7.33E+05
2005-12-20 00:00:00.0,5,21,11,13650,7.33E+05
2005-12-20 00:00:00.0,6,20,10,14891,7.33E+05
2005-12-20 00:00:00.0,7,20,10,17282,7.33E+05
2005-12-20 00:00:00.0,8,20,10,18593,7.33E+05
2005-12-20 00:00:00.0,9,20,10,18752,7.33E+05
2005-12-20 00:00:00.0,10,22,10,18620,7.33E+05
2005-12-20 00:00:00.0,11,24,11,18445,7.33E+05
2005-12-20 00:00:00.0,12,26,12,18204,7.33E+05
2005-12-20 00:00:00.0,13,30,13,17918,7.33E+05
2005-12-20 00:00:00.0,14,30,13,17788,7.33E+05
2005-12-20 00:00:00.0,15,31,13,17657,7.33E+05
2005-12-20 00:00:00.0,16,31,13,17899,7.33E+05
2005-12-20 00:00:00.0,17,30,13,19506,7.33E+05
2005-12-20 00:00:00.0,18,28,12,20955,7.33E+05
2005-12-20 00:00:00.0,19,28,12,20966,7.33E+05
2005-12-20 00:00:00.0,20,26,12,20587,7.33E+05
2005-12-20 00:00:00.0,21,25,12,19985,7.33E+05
2005-12-20 00:00:00.0,22,24,12,18820,7.33E+05
2005-12-20 00:00:00.0,23,24,12,17061,7.33E+05
2005-12-20 00:00:00.0,24,23,12,15219,7.33E+05
2005-12-21 00:00:00.0,1,22,12,14038,7.33E+05
2005-12-21 00:00:00.0,2,21,11,13488,7.33E+05
2005-12-21 00:00:00.0,3,20,11,13278,7.33E+05
2005-12-21 00:00:00.0,4,19,11,13309,7.33E+05
2005-12-21 00:00:00.0,5,18,11,13643,7.33E+05
2005-12-21 00:00:00.0,6,17,10,14995,7.33E+05
2005-12-21 00:00:00.0,7,15,10,17367,7.33E+05
2005-12-21 00:00:00.0,8,14,9,18738,7.33E+05
2005-12-21 00:00:00.0,9,15,9,18923,7.33E+05
2005-12-21 00:00:00.0,10,18,10,18749,7.33E+05
2005-12-21 00:00:00.0,11,21,9,18576,7.33E+05
2005-12-21 00:00:00.0,12,23,9,18382,7.33E+05
2005-12-21 00:00:00.0,13,25,8,18028,7.33E+05
2005-12-21 00:00:00.0,14,26,8,17856,7.33E+05
2005-12-21 00:00:00.0,15,27,8,17734,7.33E+05
2005-12-21 00:00:00.0,16,27,8,18012,7.33E+05
2005-12-21 00:00:00.0,17,27,8,19521,7.33E+05
2005-12-21 00:00:00.0,18,25,9,20977,7.33E+05
2005-12-21 00:00:00.0,19,23,8,20939,7.33E+05
2005-12-21 00:00:00.0,20,24,9,20609,7.33E+05
2005-12-21 00:00:00.0,21,24,11,19962,7.33E+05
2005-12-21 00:00:00.0,22,23,11,18899,7.33E+05
2005-12-21 00:00:00.0,23,23,12,17126,7.33E+05
2005-12-21 00:00:00.0,24,23,13,15328,7.33E+05
2005-12-22 00:00:00.0,1,23,12,14097,7.33E+05
2005-12-22 00:00:00.0,2,22,12,13519,7.33E+05
2005-12-22 00:00:00.0,3,21,13,13255,7.33E+05
2005-12-22 00:00:00.0,4,21,13,13239,7.33E+05
2005-12-22 00:00:00.0,5,21,14,13559,7.33E+05
2005-12-22 00:00:00.0,6,20,13,14781,7.33E+05
2005-12-22 00:00:00.0,7,21,13,17050,7.33E+05
2005-12-22 00:00:00.0,8,19,13,18466,7.33E+05
2005-12-22 00:00:00.0,9,20,12,18684,7.33E+05
2005-12-22 00:00:00.0,10,23,12,18628,7.33E+05
2005-12-22 00:00:00.0,11,25,12,18590,7.33E+05
2005-12-22 00:00:00.0,12,27,13,18311,7.33E+05
2005-12-22 00:00:00.0,13,28,12,17875,7.33E+05
2005-12-22 00:00:00.0,14,30,13,17696,7.33E+05
2005-12-22 00:00:00.0,15,31,13,17506,7.33E+05
2005-12-22 00:00:00.0,16,31,14,17633,7.33E+05
2005-12-22 00:00:00.0,17,31,15,19157,7.33E+05
2005-12-22 00:00:00.0,18,30,15,20460,7.33E+05
2005-12-22 00:00:00.0,19,29,16,20401,7.33E+05
2005-12-22 00:00:00.0,20,30,17,19961,7.33E+05
2005-12-22 00:00:00.0,21,30,18,19298,7.33E+05
2005-12-22 00:00:00.0,22,30,19,18256,7.33E+05
2005-12-22 00:00:00.0,23,31,19,16554,7.33E+05
2005-12-22 00:00:00.0,24,31,20,14802,7.33E+05
2005-12-23 00:00:00.0,1,31,20,13544,7.33E+05
2005-12-23 00:00:00.0,2,31,20,12868,7.33E+05
2005-12-23 00:00:00.0,3,32,21,12520,7.33E+05
2005-12-23 00:00:00.0,4,32,21,12395,7.33E+05
2005-12-23 00:00:00.0,5,32,21,12614,7.33E+05
2005-12-23 00:00:00.0,6,33,22,13488,7.33E+05
2005-12-23 00:00:00.0,7,33,22,15299,7.33E+05
2005-12-23 00:00:00.0,8,33,22,16601,7.33E+05
2005-12-23 00:00:00.0,9,33,22,17051,7.33E+05
2005-12-23 00:00:00.0,10,35,23,17164,7.33E+05
2005-12-23 00:00:00.0,11,38,24,17070,7.33E+05
2005-12-23 00:00:00.0,12,39,25,16804,7.33E+05
2005-12-23 00:00:00.0,13,41,25,16303,7.33E+05
2005-12-23 00:00:00.0,14,42,25,16015,7.33E+05
2005-12-23 00:00:00.0,15,43,25,15830,7.33E+05
2005-12-23 00:00:00.0,16,42,26,15949,7.33E+05
2005-12-23 00:00:00.0,17,42,25,17518,7.33E+05
2005-12-23 00:00:00.0,18,40,26,18810,7.33E+05
2005-12-23 00:00:00.0,19,39,26,18620,7.33E+05
2005-12-23 00:00:00.0,20,38,26,18091,7.33E+05
2005-12-23 00:00:00.0,21,38,26,17483,7.33E+05
2005-12-23 00:00:00.0,22,37,27,16630,7.33E+05
2005-12-23 00:00:00.0,23,36,27,15329,7.33E+05
2005-12-23 00:00:00.0,24,37,27,13758,7.33E+05
2005-12-24 00:00:00.0,1,37,27,12493,7.33E+05
2005-12-24 00:00:00.0,2,36,27,11748,7.33E+05
2005-12-24 00:00:00.0,3,36,29,11353,7.33E+05
2005-12-24 00:00:00.0,4,34,27,11177,7.33E+05
2005-12-24 00:00:00.0,5,35,28,11221,7.33E+05
2005-12-24 00:00:00.0,6,35,27,11612,7.33E+05
2005-12-24 00:00:00.0,7,35,26,12415,7.33E+05
2005-12-24 00:00:00.0,8,34,25,13362,7.33E+05
2005-12-24 00:00:00.0,9,35,25,14504,7.33E+05
2005-12-24 00:00:00.0,10,37,27,15164,7.33E+05
2005-12-24 00:00:00.0,11,41,28,15368,7.33E+05
2005-12-24 00:00:00.0,12,45,30,15279,7.33E+05
2005-12-24 00:00:00.0,13,46,31,15022,7.33E+05
2005-12-24 00:00:00.0,14,46,32,14738,7.33E+05
2005-12-24 00:00:00.0,15,46,32,14552,7.33E+05
2005-12-24 00:00:00.0,16,46,32,14638,7.33E+05
2005-12-24 00:00:00.0,17,45,32,15875,7.33E+05
2005-12-24 00:00:00.0,18,42,32,16795,7.33E+05
2005-12-24 00:00:00.0,19,39,32,16250,7.33E+05
2005-12-24 00:00:00.0,20,38,32,15623,7.33E+05
2005-12-24 00:00:00.0,21,36,31,15263,7.33E+05
2005-12-24 00:00:00.0,22,35,31,14926,7.33E+05
2005-12-24 00:00:00.0,23,35,30,14291,7.33E+05
2005-12-24 00:00:00.0,24,34,30,13285,7.33E+05
2005-12-25 00:00:00.0,1,33,30,12262,7.33E+05
2005-12-25 00:00:00.0,2,33,30,11515,7.33E+05
2005-12-25 00:00:00.0,3,32,29,11113,7.33E+05
2005-12-25 00:00:00.0,4,32,28,10943,7.33E+05
2005-12-25 00:00:00.0,5,31,28,10950,7.33E+05
2005-12-25 00:00:00.0,6,31,28,11227,7.33E+05
2005-12-25 00:00:00.0,7,31,28,11844,7.33E+05
2005-12-25 00:00:00.0,8,31,28,12701,7.33E+05
2005-12-25 00:00:00.0,9,32,28,13589,7.33E+05
2005-12-25 00:00:00.0,10,34,32,14114,7.33E+05
2005-12-25 00:00:00.0,11,37,34,14259,7.33E+05
2005-12-25 00:00:00.0,12,39,35,14287,7.33E+05
2005-12-25 00:00:00.0,13,40,35,14147,7.33E+05
2005-12-25 00:00:00.0,14,41,36,13763,7.33E+05
2005-12-25 00:00:00.0,15,41,37,13472,7.33E+05
2005-12-25 00:00:00.0,16,40,37,13580,7.33E+05
2005-12-25 00:00:00.0,17,40,37,14544,7.33E+05
2005-12-25 00:00:00.0,18,40,38,15091,7.33E+05
2005-12-25 00:00:00.0,19,40,38,15096,7.33E+05
2005-12-25 00:00:00.0,20,39,38,14992,7.33E+05
2005-12-25 00:00:00.0,21,40,39,14783,7.33E+05
2005-12-25 00:00:00.0,22,41,39,14251,7.33E+05
2005-12-25 00:00:00.0,23,42,41,13290,7.33E+05
2005-12-25 00:00:00.0,24,42,41,12160,7.33E+05
2005-12-26 00:00:00.0,1,41,40,11267,7.33E+05
2005-12-26 00:00:00.0,2,42,41,10684,7.33E+05
2005-12-26 00:00:00.0,3,42,41,10398,7.33E+05
2005-12-26 00:00:00.0,4,42,41,10293,7.33E+05
2005-12-26 00:00:00.0,5,42,41,10432,7.33E+05
2005-12-26 00:00:00.0,6,41,40,10857,7.33E+05
2005-12-26 00:00:00.0,7,41,40,11584,7.33E+05
2005-12-26 00:00:00.0,8,41,40,12365,7.33E+05
2005-12-26 00:00:00.0,9,40,39,13438,7.33E+05
2005-12-26 00:00:00.0,10,40,39,14530,7.33E+05
2005-12-26 00:00:00.0,11,40,39,15301,7.33E+05
2005-12-26 00:00:00.0,12,40,38,15680,7.33E+05
2005-12-26 00:00:00.0,13,40,38,15691,7.33E+05
2005-12-26 00:00:00.0,14,39,38,15486,7.33E+05
2005-12-26 00:00:00.0,15,39,38,15366,7.33E+05
2005-12-26 00:00:00.0,16,39,37,15644,7.33E+05
2005-12-26 00:00:00.0,17,38,36,16901,7.33E+05
2005-12-26 00:00:00.0,18,39,36,17748,7.33E+05
2005-12-26 00:00:00.0,19,38,35,17636,7.33E+05
2005-12-26 00:00:00.0,20,38,34,17267,7.33E+05
2005-12-26 00:00:00.0,21,36,31,16725,7.33E+05
2005-12-26 00:00:00.0,22,35,29,15838,7.33E+05
2005-12-26 00:00:00.0,23,35,29,14567,7.33E+05
2005-12-26 00:00:00.0,24,33,28,13303,7.33E+05
2005-12-27 00:00:00.0,1,33,27,12297,7.33E+05
2005-12-27 00:00:00.0,2,31,25,11788,7.33E+05
2005-12-27 00:00:00.0,3,31,23,11606,7.33E+05
2005-12-27 00:00:00.0,4,31,21,11613,7.33E+05
2005-12-27 00:00:00.0,5,30,20,11945,7.33E+05
2005-12-27 00:00:00.0,6,30,20,12911,7.33E+05
2005-12-27 00:00:00.0,7,30,20,14442,7.33E+05
2005-12-27 00:00:00.0,8,29,19,15715,7.33E+05
